timestamp,src_ip,dst_ip,username,department,protocol,source_port,destination_port,packet_size,bytes_sent,bytes_received,session_duration,login_time,logout_time,login_success,failed_login_count,file_access_count,email_sent_count,usb_inserted,database_queries,privilege_level,access_sensitive_data,off_hours_activity,geo_location,vpn_used,anomaly_score,insider_threat_label,hour,dayofweek,month
2026-06-11 08:02:54,10.206.55.140,172.24.179.80,user_41,5,5,24060,3389,1338,2.3589149232726356,-1.0683108951762283,2578,2026-06-11 08:02:54,,1,-0.7072544858319685,-0.7921152035341879,12,0,1.5218717776830837,2,0,0,2,1,48.32,0,8.0,3.0,6.0
2026-06-11 05:22:36,172.25.191.140,10.51.62.203,user_370,2,2,29592,445,1120,2.0883874527008928,-1.37503531918276,7477,2026-06-11 05:22:36,2026-06-11 09:59:36,1,1.1149714101336587,-0.31265149343365406,12,1,0.6869034088510382,2,0,0,0,1,44.53,1,5.0,3.0,6.0
2026-06-11 02:44:12,192.168.186.209,10.181.135.21,user_424,0,4,22490,3389,195,-0.5147315775096704,-0.4279335833386264,5765,2026-06-11 02:44:12,,1,-0.44693650069402174,-0.13285260214595385,23,0,2.053215285121658,0,1,0,4,1,22.13,0,2.0,3.0,6.0
2026-06-11 18:11:54,192.168.100.230,192.168.206.196,user_175,3,3,29587,445,1258,1.5979638293085776,-0.4655206380586027,1365,2026-06-11 18:11:54,,1,-0.44693650069402174,0.12186249384495478,0,0,-1.3625644055548916,2,0,0,3,0,60.3,0,18.0,3.0,6.0
,172.19.198.73,10.105.62.206,user_421,5,1,49622,22,1378,-0.1484887350490086,-0.30006228930039525,4859,,2026-06-11 11:36:12,1,0.8546534249957118,0.031963048201104675,10,0,0.6109971935026703,2,1,0,1,1,57.02,0,,,
,172.20.111.56,10.31.57.138,user_162,4,0,35379,443,384,-0.29546035981105573,-0.5925752587796768,2407,,,1,-0.7072544858319685,-0.5374001075432793,12,1,0.07965368606409602,0,1,0,0,1,38.47,0,,,
2026-06-11 09:48:06,10.1.130.18,172.29.220.206,user_109,4,0,34338,3389,1096,-0.17040196937171548,0.46744327773769656,4011,2026-06-11 09:48:06,2026-06-11 16:39:06,1,0.8546534249957118,0.7211921314706221,9,0,-1.3625644055548916,1,0,1,1,0,61.14,0,9.0,3.0,6.0
2026-06-11 04:11:06,172.16.232.60,10.7.241.122,user_396,2,1,53427,445,1181,-0.04494431482668028,0.19577221295487926,4174,2026-06-11 04:11:06,2026-06-11 13:45:06,1,-0.18661851555607503,0.3166446260732967,25,0,-0.22397117532937505,1,0,0,3,1,26.3,0,4.0,3.0,6.0
,10.46.208.211,172.22.21.46,user_171,0,5,40293,3389,976,-1.0355069881832208,-0.05615142325733606,6746,,,1,2.9371973060992858,1.2905552872150061,40,1,3.7611051304599328,2,1,0,0,1,75.84,0,,,
,192.168.49.135,192.168.51.36,user_527,4,4,28140,445,826,0.4622213976353553,-0.47198708416002694,4195,,,1,-0.9675724709699153,-0.8070984444748296,22,0,-1.0779160979985125,2,0,0,1,1,55.88,0,,,
,10.141.254.240,172.30.50.72,user_92,4,3,21939,445,1269,0.9887253802601811,-1.3205625395240232,2164,,2026-06-11 14:50:18,1,-0.7072544858319685,-0.8070984444748296,20,1,0.7058799626881301,1,1,0,4,1,36.65,0,,,
,192.168.188.86,10.82.109.168,user_249,4,5,43278,443,1457,1.5590461874698964,1.24149227237842,2731,,2026-06-11 21:37:30,1,-0.44693650069402174,-0.16281908402723722,20,0,1.2372234701267044,1,0,1,2,0,47.62,1,,,
2026-06-11 03:07:54,192.168.5.88,192.168.12.73,user_249,2,1,60162,22,552,-1.173376548622686,-0.11727640872693247,1211,2026-06-11 03:07:54,2026-06-11 23:18:54,1,1.1149714101336587,0.8410580589957556,12,0,-0.7553146827679494,2,1,0,1,0,57.4,0,3.0,3.0,6.0
,10.25.112.12,172.16.32.194,user_598,2,5,11662,445,590,-1.2802385256652815,-1.128220911735464,1165,,,1,0.3340174547198184,-1.4363945639817803,12,0,-0.35680705218901865,1,0,0,1,0,33.43,0,,,
,192.168.64.79,10.94.242.114,user_152,2,0,21292,80,1265,-0.7282838673175337,0.10372074613064516,2741,,,0,-0.9675724709699153,0.5713597220642053,17,0,-0.6035022520712139,1,1,1,2,0,73.59,0,,,
,192.168.69.84,10.73.106.171,user_503,1,3,64751,3389,401,1.1184187061873714,1.1360493713658846,1650,,,0,1.1149714101336587,0.24172842137008824,17,1,-0.6983850212566736,0,0,0,1,1,66.55,0,,,
2026-06-11 00:01:36,172.22.74.110,172.23.49.241,user_541,0,4,44851,80,1471,-0.2210120701897337,0.09918553160298997,563,2026-06-11 00:01:36,2026-06-11 09:24:36,1,0.5943354398577652,-0.8520481672967546,33,0,0.07965368606409602,1,0,0,3,0,39.41,1,0.0,3.0,6.0
,192.168.15.175,172.16.124.90,user_311,4,1,60771,3389,555,-0.8402996303041722,1.3944511682557947,1906,,2026-06-11 06:34:12,1,0.3340174547198184,-0.6422827941277711,11,0,0.5161144243172107,0,1,0,1,1,52.67,0,,,
,10.10.120.49,172.16.134.41,user_482,1,4,7536,445,106,-1.2022701539526877,-0.9481645274330734,1841,,2026-06-11 13:56:30,0,1.1149714101336587,0.061929530082388044,0,1,0.17453645524955574,1,0,0,4,0,34.92,0,,,
,172.27.75.250,10.34.78.231,user_185,1,0,32005,445,297,0.6760263618289483,-1.3483629025252808,3174,,,1,-0.9675724709699153,0.34661110795458,17,0,-0.35680705218901865,1,1,1,3,1,43.38,0,,,
2026-06-11 18:29:30,192.168.209.172,172.20.83.221,user_486,4,5,14312,445,806,-0.4762498472066755,1.7226467370556167,5542,2026-06-11 18:29:30,,1,-0.9675724709699153,-0.2377352887304456,12,1,-0.888150559627593,0,0,0,3,1,60.78,0,18.0,3.0,6.0
,172.31.20.190,10.37.117.173,user_466,4,3,31538,3389,685,-1.0917145017293874,0.0011596308807008608,4092,,,0,0.5943354398577652,0.1817954576075215,19,0,0.13658334757537186,1,0,1,1,0,35.73,0,,,
2026-06-11 01:25:24,172.26.174.5,192.168.239.94,user_182,5,4,31298,80,1368,0.38252673908895957,0.24843425382434564,1943,2026-06-11 01:25:24,,1,0.8546534249957118,0.27169490325137163,18,0,0.6299737473397623,2,1,0,0,0,42.06,0,1.0,3.0,6.0
,10.229.50.212,192.168.8.146,user_172,0,2,18924,3389,1489,-0.7129324517753786,-1.465543808961054,1522,,,1,0.0736994695818717,0.301661385132655,35,0,1.408012454660532,1,0,0,1,1,30.87,0,,,
2026-06-11 07:42:48,10.197.78.182,172.18.202.202,user_532,2,1,39290,22,430,0.48501995671416837,1.2385636283107462,4337,2026-06-11 07:42:48,2026-06-11 19:59:48,1,1.3752893952716054,1.0658066731053808,12,1,1.1802938086154287,1,1,1,0,0,78.15,1,7.0,3.0,6.0
,172.26.172.36,10.86.210.46,user_56,1,3,43574,445,191,-0.46493543539988047,1.9552480164647665,4777,,,1,-0.9675724709699153,-1.4363945639817803,33,0,0.9715517164074173,2,0,0,0,1,70.97,0,,,
2026-06-11 13:58:54,192.168.172.58,192.168.177.206,user_341,5,0,64393,3389,1113,1.3874590626263086,1.4922176747892328,7156,2026-06-11 13:58:54,2026-06-11 13:14:54,1,0.5943354398577652,4.946466076731577,30,0,1.408012454660532,2,1,1,4,0,71.27,1,13.0,3.0,6.0
2026-06-11 11:10:24,172.26.39.97,10.91.229.173,user_192,3,3,30733,443,120,-1.208795325303248,-1.1236354918809344,2399,2026-06-11 11:10:24,,1,-0.44693650069402174,-0.2377352887304456,17,0,0.003747470715728261,2,0,0,3,0,41.97,0,11.0,3.0,6.0
2026-06-11 18:35:06,172.23.153.209,172.30.13.145,user_352,1,3,4071,445,909,-1.3127062198254895,-0.02498060931190957,3856,2026-06-11 18:35:06,2026-06-11 22:51:06,1,-0.18661851555607503,-1.0018805767031715,21,0,0.5920206396655785,1,1,0,4,0,20.99,0,18.0,3.0,6.0
,172.18.131.172,10.146.115.132,user_340,5,0,21327,445,1258,-0.29008476047495996,0.8469035058089803,5023,,2026-06-11 03:45:06,0,-0.9675724709699153,0.0918960119636714,43,0,0.09863023990118797,1,0,1,2,0,44.42,0,,,
,172.23.64.168,192.168.224.153,user_525,1,3,6443,445,262,0.12115341076662826,-0.004717739385396951,496,,,1,1.3752893952716054,-0.9569308538812464,25,0,0.9525751625703254,1,1,0,3,1,63.43,0,,,
2026-06-11 07:22:00,172.27.238.21,192.168.85.229,user_516,1,4,54707,22,434,0.8555370467990814,-0.665731114079278,4208,2026-06-11 07:22:00,2026-06-11 17:30:00,1,0.0736994695818717,0.07691277102302972,13,0,-0.12908840614391534,2,0,1,3,0,57.35,0,7.0,3.0,6.0
,172.18.100.11,10.127.164.2,user_147,4,4,13863,445,737,2.3954543397860903,2.456690453731913,4413,,,1,-0.9675724709699153,0.21176193948880487,35,1,-0.37578360602611055,2,1,1,3,0,24.22,1,,,
,10.228.238.56,10.86.202.21,user_506,1,5,29834,80,1454,-0.2056799427686267,0.36158367251210344,6324,,,0,1.1149714101336587,2.099650298009657,17,0,0.7817861780364979,0,1,0,3,0,61.7,1,,,
2026-06-11 04:16:18,10.69.180.43,192.168.74.220,user_130,1,1,16298,22,1025,-0.7687194842826975,1.8572204422315817,3593,2026-06-11 04:16:18,2026-06-11 04:09:18,1,1.3752893952716054,-1.4064280821004969,26,0,-1.191775421021064,2,1,0,4,0,32.4,0,4.0,3.0,6.0
2026-06-11 13:33:30,172.31.114.40,192.168.92.3,user_580,4,4,34141,22,1109,0.6367788931203453,-0.08606208349821481,6193,2026-06-11 13:33:30,,1,-0.9675724709699153,0.1817954576075215,28,0,-0.31885394451483473,1,0,0,0,0,49.27,0,13.0,3.0,6.0
2026-06-11 00:55:30,192.168.244.56,192.168.171.28,user_46,0,3,31616,3389,1349,0.05823748871994443,-1.019342292853823,4508,2026-06-11 00:55:30,2026-06-11 16:03:30,1,-0.9675724709699153,-0.31265149343365406,18,0,0.9335986087332334,1,1,0,2,0,49.68,0,0.0,3.0,6.0
2026-06-11 03:53:12,192.168.68.31,192.168.12.107,user_583,0,3,16619,445,511,-0.635349842483746,-0.8192405950413755,4400,2026-06-11 03:53:12,2026-06-11 17:13:12,1,-0.44693650069402174,0.39156083077650505,0,0,0.7817861780364979,0,0,0,2,0,69.25,0,3.0,3.0,6.0
2026-06-11 11:33:06,10.231.152.153,172.26.109.255,user_465,1,5,40407,22,1122,-0.6663825004379781,0.09407128230538321,4322,2026-06-11 11:33:06,2026-06-11 23:35:06,1,-0.9675724709699153,0.34661110795458,14,0,0.8387158395477737,0,0,0,0,1,68.25,0,11.0,3.0,6.0
2026-06-11 19:49:36,10.202.188.7,172.23.14.20,user_557,5,5,39965,80,641,-1.1474918901761824,0.34386453914722764,4227,2026-06-11 19:49:36,,1,-0.9675724709699153,0.24172842137008824,7,0,0.5540675319913946,1,0,0,1,0,36.53,0,19.0,3.0,6.0
2026-06-11 00:43:42,192.168.250.100,172.26.225.97,user_158,5,0,37804,443,141,-0.8359501590078335,-1.3438778933245001,3091,2026-06-11 00:43:42,,1,1.3752893952716054,-0.3576012162555791,8,0,0.07965368606409602,0,0,1,0,0,28.04,0,0.0,3.0,6.0
2026-06-11 21:24:12,192.168.33.141,172.29.101.2,user_330,5,5,22595,3389,1377,-1.2476994654571956,-0.6164847089481674,5862,2026-06-11 21:24:12,,1,0.0736994695818717,-0.46248390284007085,17,0,-1.3056347440436158,2,0,0,3,0,47.19,0,21.0,3.0,6.0
2026-06-11 09:36:30,10.222.234.160,172.21.248.195,user_599,5,5,16665,445,762,2.4557740807397046,2.2080502458972844,4054,2026-06-11 09:36:30,2026-06-11 17:10:30,1,2.9371973060992858,0.871024540877039,35,1,-0.888150559627593,0,1,1,3,1,100.0,1,9.0,3.0,6.0
,172.17.228.109,10.113.173.16,user_446,4,1,52437,445,717,-0.9657264238555305,-1.054181442682873,3520,,,1,-0.44693650069402174,-0.0879028793240288,13,0,-0.4327132675373864,0,0,1,2,0,44.76,0,,,
2026-06-11 11:01:24,10.106.156.41,172.20.52.40,user_522,2,0,65417,80,886,-1.1873450058856947,-0.04393981425058329,7307,2026-06-11 11:01:24,2026-06-11 12:48:24,1,0.0736994695818717,0.1817954576075215,0,0,0.6679268550139462,2,0,1,1,0,69.94,1,11.0,3.0,6.0
2026-06-11 10:07:12,172.17.178.196,172.20.146.106,user_534,0,0,50512,3389,1451,0.41266828585077103,-0.9545456244788112,249,2026-06-11 10:07:12,2026-06-11 14:16:12,1,0.5943354398577652,-0.8670314082373963,0,0,-0.28090083684065087,2,1,1,4,1,36.45,0,10.0,3.0,6.0
2026-06-11 04:24:12,192.168.126.251,172.17.248.117,user_359,1,3,61940,445,1058,-0.40780209204340656,1.1752480170785295,4069,2026-06-11 04:24:12,2026-06-11 12:13:12,1,-0.9675724709699153,-0.1778023249678789,19,0,-0.9640567749759608,1,1,0,2,0,50.26,0,4.0,3.0,6.0
,172.25.248.84,192.168.153.8,user_227,0,5,2198,3389,906,-0.1996466185047919,-1.1013744499448201,2363,,,1,1.6356073804095521,2.279449189297357,34,0,2.0911683927958418,0,1,0,1,0,100.0,1,,,
2026-06-11 23:10:54,172.22.107.153,192.168.67.26,user_143,4,4,11660,3389,660,2.7119454028153727,0.9603524829470887,3149,2026-06-11 23:10:54,2026-06-11 15:39:54,0,0.0736994695818717,1.7999854791968233,11,1,2.2240042696554854,0,1,1,3,0,47.44,1,23.0,3.0,6.0
2026-06-11 12:30:42,172.28.217.252,172.24.187.64,user_89,0,5,22912,3389,1439,1.925213806258471,-0.7786679968832675,4221,2026-06-11 12:30:42,2026-06-11 22:51:42,1,0.0736994695818717,-0.13285260214595385,29,0,1.1233641471041529,2,1,1,3,0,70.99,1,12.0,3.0,6.0
,192.168.14.248,192.168.156.144,user_243,4,5,5772,445,1417,-0.6510870204468624,-1.1841329107646006,3707,,,1,0.0736994695818717,-0.7921152035341879,29,0,-1.3625644055548916,2,0,0,1,0,56.18,0,,,
2026-06-11 11:08:06,10.28.245.154,10.136.129.244,user_377,4,5,9783,445,234,0.5919050795020216,-0.13954414470662993,5049,2026-06-11 11:08:06,,1,0.8546534249957118,0.631292685826772,13,0,-0.8501974519534091,0,0,0,2,0,47.09,0,11.0,3.0,6.0
2026-06-11 09:24:12,172.28.227.228,10.151.137.99,user_538,1,5,8335,3389,276,-1.0673883234635677,-0.41428777549416124,3545,2026-06-11 09:24:12,2026-06-11 08:29:12,1,-0.18661851555607503,-0.9269643719999631,21,1,-1.3625644055548916,2,0,0,0,0,13.66,1,9.0,3.0,6.0
,10.16.183.198,172.21.207.30,user_6,5,2,8093,3389,358,1.5762627643173994,1.8568355347255445,7712,,,1,-0.44693650069402174,1.0358401912240975,21,1,-0.07215874463263951,1,1,0,2,0,41.14,1,,,
2026-06-11 18:36:06,10.214.70.170,10.135.141.177,user_135,1,0,55123,443,786,2.1298414824573944,1.3308778363456228,5938,2026-06-11 18:36:06,,1,0.0736994695818717,1.5003206603839896,28,0,1.0284813779186932,1,0,1,2,1,74.89,1,18.0,3.0,6.0
,172.25.43.94,192.168.193.86,user_580,5,2,19708,22,929,1.1472486607179144,1.5903473331870623,2870,,,1,-0.9675724709699153,0.40654407171714674,14,0,0.9525751625703254,0,0,0,3,0,50.33,0,,,
,10.120.79.139,172.30.110.103,user_358,2,1,63623,80,547,0.7021366912917142,-0.9732889465119249,2473,,,1,-0.9675724709699153,0.4664770354797135,21,0,-0.07215874463263951,0,0,0,2,1,61.49,0,,,
,192.168.190.157,10.20.121.117,user_439,5,1,46486,445,506,0.6857340731524395,-0.23510998441207287,5880,,,1,-0.9675724709699153,-0.5673665894245626,23,0,0.8387158395477737,2,0,0,2,1,45.28,0,,,
,172.24.152.240,10.24.102.85,user_222,0,4,64010,22,430,-0.6534826050810321,-0.2459643760823207,4016,,,1,0.5943354398577652,-0.6722492760090545,22,0,-1.3625644055548916,0,0,0,3,0,54.51,1,,,
,172.23.4.16,10.108.61.77,user_131,1,0,50761,445,671,0.3290214913016268,-0.9381435441889409,3070,,,1,0.3340174547198184,-0.9269643719999631,4,0,-0.9640567749759608,1,1,0,4,1,41.69,0,,,
2026-06-11 19:34:24,192.168.167.135,192.168.215.4,user_153,0,2,18670,3389,271,-0.6375101120411293,-0.06632134897119608,3456,2026-06-11 19:34:24,2026-06-11 17:10:24,1,0.5943354398577652,-0.34261797531493743,23,0,-0.2619242830035589,2,0,0,1,1,22.66,0,19.0,3.0,6.0
,192.168.43.37,192.168.219.176,user_330,3,5,32829,3389,370,-1.2939735966636088,-0.9129655727614233,4213,,2026-06-11 03:26:12,1,-0.7072544858319685,0.27169490325137163,16,0,-0.5275960367228462,2,0,0,3,1,31.79,0,,,
,172.24.191.169,10.29.190.45,user_78,3,3,58751,445,155,-1.1838094932975844,-1.2980119802029333,1592,,,1,0.0736994695818717,-0.8670314082373963,23,0,-1.3625644055548916,0,1,0,4,0,32.78,0,,,
,10.235.54.156,10.74.152.189,user_97,4,5,3858,443,869,-1.2104888223312682,0.45732523086160676,4707,,2026-06-11 00:53:48,1,0.0736994695818717,-0.9419476129406047,1,0,1.0095048240816011,1,0,0,2,0,75.57,0,,,
,192.168.207.176,10.196.226.154,user_287,4,4,44752,445,1216,-0.12962495266400087,0.11329490196559551,3261,,,1,-0.44693650069402174,1.0807899140460224,22,0,0.11760679373827991,2,0,0,1,0,42.0,0,,,
,192.168.63.216,192.168.55.33,user_337,3,0,15129,80,1394,0.8112110158185227,-1.0862325233594976,4222,,,1,1.1149714101336587,-0.6422827941277711,32,0,0.4781613166430268,0,1,0,1,0,36.29,0,,,
2026-06-11 03:22:54,192.168.119.176,172.22.54.180,user_413,3,2,46023,445,521,-0.9084059857248904,-0.07710712669471556,2503,2026-06-11 03:22:54,,1,0.0736994695818717,-0.8220816854154712,16,0,-0.22397117532937505,1,0,0,0,0,25.91,0,3.0,3.0,6.0
2026-06-11 12:51:06,172.19.197.239,192.168.107.129,user_432,0,1,62500,22,294,-0.09506256855797286,-1.0212350336769882,3706,2026-06-11 12:51:06,2026-06-11 14:37:06,1,0.0736994695818717,-0.6872325169496961,24,0,0.8766689472219575,2,0,0,3,1,39.33,0,12.0,3.0,6.0
2026-06-11 03:57:24,10.211.203.1,172.20.58.144,user_235,2,0,37154,80,434,-1.2867347648342697,1.4231401655427296,3679,2026-06-11 03:57:24,2026-06-11 05:16:24,1,-0.7072544858319685,-1.1517129861095883,23,0,-0.37578360602611055,0,1,0,2,1,33.66,0,3.0,3.0,6.0
,10.209.29.255,172.30.139.74,user_38,2,3,26319,3389,1356,0.2500925711608392,0.17117997034089655,3474,,,1,-0.18661851555607503,0.5264099992422803,22,1,-0.5845256982341219,2,0,0,0,1,37.18,0,,,
,192.168.32.90,172.21.84.109,user_191,0,1,41676,80,1417,-0.5991769002702045,-1.0132925509654562,1023,,2026-06-11 02:27:30,1,0.3340174547198184,1.2755720462743645,31,0,1.6167545468685434,0,0,1,3,1,68.38,0,,,
2026-06-11 11:23:24,192.168.22.247,10.7.95.55,user_470,4,4,41385,22,284,0.949219450729534,0.8547556189321383,3454,2026-06-11 11:23:24,2026-06-11 08:57:24,1,1.3752893952716054,2.609080489991474,32,0,1.9203794082620145,1,1,1,3,1,55.06,1,11.0,3.0,6.0
2026-06-11 18:57:06,172.29.40.83,10.223.155.77,user_482,5,0,7325,22,1429,-0.7282722944449048,-0.36658434740899093,2721,2026-06-11 18:57:06,2026-06-11 04:18:06,1,-0.44693650069402174,-0.11786936120531216,19,0,-0.8691740057905011,2,0,0,4,0,59.39,0,18.0,3.0,6.0
2026-06-11 11:35:18,10.163.108.203,10.88.70.167,user_395,5,0,40029,3389,1165,0.902814160299994,0.9407506498244225,2792,2026-06-11 11:35:18,,1,-0.18661851555607503,-1.1517129861095883,19,0,-0.14806495998100727,2,0,0,2,1,40.51,0,11.0,3.0,6.0
,172.22.1.66,172.27.201.84,user_481,5,2,25788,22,467,-0.33837257151879113,-1.0816805737228843,4821,,2026-06-11 18:40:42,1,-0.44693650069402174,0.13684573478559647,26,0,-0.034205636958455625,2,0,0,1,1,27.56,0,,,
,172.28.74.101,10.30.145.31,user_467,1,2,38141,445,681,0.9053717651509674,-0.18519919545532423,2471,,2026-06-11 09:24:00,1,-0.18661851555607503,0.915974263698964,9,0,0.8956455010590495,2,1,0,1,1,75.64,0,,,
2026-06-11 13:45:42,172.18.194.81,192.168.125.221,user_258,0,3,24514,445,1479,-0.9813690900255114,0.21351812249408803,3413,2026-06-11 13:45:42,2026-06-11 10:38:42,1,-0.9675724709699153,0.061929530082388044,30,0,0.5920206396655785,1,0,0,1,0,36.19,0,13.0,3.0,6.0
2026-06-11 13:53:36,10.122.214.117,192.168.135.205,user_341,4,1,52913,80,1036,0.08400448962805471,1.0624433416353094,3035,2026-06-11 13:53:36,2026-06-11 04:28:36,1,-0.18661851555607503,0.0918960119636714,7,1,0.45918476280593484,0,1,1,2,0,57.63,0,13.0,3.0,6.0
,10.252.72.86,10.68.57.154,user_354,3,0,46439,443,1457,0.25950903185650465,-0.7871794732993761,265,,2026-06-11 01:45:36,1,0.3340174547198184,0.27169490325137163,24,0,-0.1101118523068234,0,0,1,2,0,54.99,0,,,
,192.168.214.255,192.168.35.106,user_281,2,0,53702,445,247,1.7717073660853393,-1.0252732154685869,3757,,,1,2.9371973060992858,1.7400525154342565,6,0,2.6035353463973245,0,1,1,3,0,60.34,1,,,
,10.123.25.53,10.98.65.45,user_213,4,2,20073,3389,1285,-0.3532649297800023,0.9287448826578548,4704,,,1,2.9371973060992858,1.9348346476625982,35,0,-1.1538223133468801,0,1,1,4,0,75.05,1,,,
,10.162.35.94,10.201.27.93,user_91,1,5,6561,3389,133,-0.6032312633145078,0.2886587617161244,3063,,,1,1.3752893952716054,0.9309575046396057,12,0,-1.3625644055548916,1,0,0,4,1,46.73,0,,,
,10.189.135.109,172.16.5.106,user_266,0,1,40824,3389,143,0.7761124219473585,0.9074561505522084,3195,,,1,-0.18661851555607503,-1.1067632632876632,0,0,-0.07215874463263951,1,0,0,1,0,86.92,0,,,
,10.250.122.214,172.30.69.212,user_147,2,3,61208,3389,747,0.16876420876167236,0.14282232821133292,2141,,2026-06-11 00:44:24,0,-0.18661851555607503,-0.5074336256619959,22,0,-0.5275960367228462,1,0,0,0,1,67.37,0,,,
,172.21.207.107,10.174.105.34,user_200,3,1,34139,22,1449,3.8811430804464644,1.1311660665719,6559,,,1,2.9371973060992858,4.182320788758851,22,0,0.17453645524955574,1,1,1,4,0,80.86,1,,,
2026-06-11 06:20:30,192.168.98.179,172.20.105.88,user_236,0,4,46386,22,1287,0.2670391143136693,-1.0075507350819193,4208,2026-06-11 06:20:30,2026-06-11 16:28:30,1,0.8546534249957118,0.34661110795458,17,0,-1.2676816363694319,0,1,0,0,1,22.39,0,6.0,3.0,6.0
,10.72.222.20,172.25.49.183,user_339,3,1,30135,3389,1383,-0.6393424835406954,-0.740669258482921,4648,,2026-06-11 14:23:12,1,-0.44693650069402174,-0.7921152035341879,7,0,-1.3625644055548916,0,1,0,4,0,39.84,0,,,
,10.172.200.105,172.24.144.236,user_312,0,3,31017,445,87,0.7584599335641693,0.0333596540270528,4750,,,1,0.5943354398577652,-0.0879028793240288,32,0,-0.9830333288130527,0,0,0,2,1,47.39,0,,,
,10.21.247.26,10.11.180.202,user_43,1,5,43742,445,448,0.3855241130998289,-1.208117668923403,2876,,2026-06-11 14:12:18,1,-0.9675724709699153,-1.4363945639817803,15,0,-0.1101118523068234,1,0,0,1,1,29.64,0,,,
,172.21.216.93,10.91.238.32,user_428,3,2,50500,443,1488,-0.6226486147735951,-0.20017711797285712,1964,,2026-06-11 16:36:18,1,-0.9675724709699153,-0.8220816854154712,13,0,0.36430199362047516,1,0,0,0,0,37.78,0,,,
2026-06-11 18:36:06,10.58.248.85,10.169.212.119,user_232,0,4,13729,80,1310,-0.7067158903615872,-0.5020952186866118,975,2026-06-11 18:36:06,,1,-0.7072544858319685,-1.3315118773972885,17,0,-1.0209864364872365,0,1,0,0,1,30.81,0,18.0,3.0,6.0
2026-06-11 21:58:24,172.26.202.22,192.168.233.175,user_110,2,1,2531,445,945,0.2546638558492307,0.16950813295597864,1434,2026-06-11 21:58:24,,1,0.0736994695818717,-0.837064926356113,25,0,-1.191775421021064,2,0,0,1,1,57.23,0,21.0,3.0,6.0
,10.58.219.101,10.227.196.6,user_465,4,0,19400,443,1396,-0.5068716681825838,0.8012618431474525,3430,,,1,-0.44693650069402174,-0.0879028793240288,21,0,-0.7553146827679494,1,0,0,2,0,35.4,0,,,
,172.30.37.150,192.168.3.52,user_380,1,5,62512,445,344,-0.7841982014237698,-1.1866063598686134,2763,,2026-06-11 20:14:18,1,0.8546534249957118,-0.9119811310593213,19,0,-1.3625644055548916,2,0,0,0,1,47.16,0,,,
,10.19.54.116,10.151.41.174,user_470,1,5,2914,443,823,-0.27845402348297665,-0.6366957000369099,3643,,,1,-0.9675724709699153,-0.837064926356113,14,0,-1.3625644055548916,0,1,0,0,0,43.64,0,,,
,172.21.182.180,172.26.158.247,user_50,3,0,1410,22,874,2.097923499747056,1.1090506200837216,4558,,2026-06-11 12:52:00,1,-0.9675724709699153,1.4104212147401396,19,0,-0.35680705218901865,0,0,0,3,1,63.98,1,,,
,172.22.249.69,192.168.170.185,user_137,4,5,52886,443,1097,-0.3332766499378923,-1.358874224461887,960,,,1,-0.7072544858319685,0.48146027642035516,12,1,-1.0589395441614204,2,1,0,3,1,37.14,0,,,
,10.40.155.106,172.29.205.145,user_154,5,0,2172,443,731,-1.122344037953715,-1.0736393538684994,3941,,,1,-0.18661851555607503,-0.11786936120531216,6,0,-0.8122443442792252,1,0,0,0,1,47.07,0,,,
,172.23.70.46,10.198.241.87,user_461,0,0,46071,3389,1095,0.1159571909562795,0.43366178679480066,1418,,2026-06-11 05:39:18,1,-0.9675724709699153,-0.6572660350684127,5,0,-1.3625644055548916,0,0,0,2,0,66.09,0,,,
,172.17.100.34,192.168.59.249,user_453,4,4,52449,443,501,-0.675355334349538,-1.3497418755034314,5360,,2026-06-11 06:31:48,1,0.0736994695818717,-0.2826850115523707,19,0,-0.14806495998100727,1,1,0,3,1,48.63,0,,,
,172.24.239.226,192.168.194.28,user_467,0,4,37074,443,1185,0.23912341672080456,1.2403977962525579,3801,,,1,0.3340174547198184,0.10687925290431309,12,1,-1.3625644055548916,2,0,0,3,0,41.54,0,,,
,10.93.48.48,172.30.251.4,user_70,4,3,59865,22,1460,-0.8584690403314497,0.889608156848355,5239,,,1,0.0736994695818717,0.19677869854816318,22,0,0.060677132227004084,0,0,0,3,1,40.9,0,,,
,172.30.193.50,192.168.7.55,user_340,1,1,27413,445,1438,-0.9582310600162524,-0.5626495369407356,4422,,,1,-0.18661851555607503,-0.07291963838338711,30,0,-0.1101118523068234,0,1,0,3,0,53.99,0,,,
,172.16.67.152,10.19.141.139,user_126,0,2,54326,445,642,-1.2025208995263124,1.0387163041544623,6524,,,1,1.6356073804095521,0.7511586133519055,15,0,0.8007627318735898,0,0,1,2,0,73.59,1,,,
2026-06-11 06:53:00,172.28.32.23,172.30.197.128,user_183,2,3,28479,22,1159,-0.20533661421397115,1.415420259780341,5824,2026-06-11 06:53:00,,1,-0.18661851555607503,0.16681221666687981,22,0,-0.7553146827679494,2,1,0,3,0,50.21,0,6.0,3.0,6.0
,172.22.194.178,172.28.81.55,user_95,4,2,52059,80,794,-1.3182419105662844,0.09861151736572586,4299,,,1,0.5943354398577652,-0.597333071305846,12,0,-1.0399629903243286,2,0,0,4,0,87.23,0,,,
,192.168.254.188,10.126.52.130,user_84,5,0,51648,80,85,0.37171381842941426,-0.9260156107269788,4554,,2026-06-11 06:01:18,1,-0.9675724709699153,-1.0468302995250964,5,0,1.6736842083798191,2,1,0,0,1,60.2,0,,,
